Property_ID,Customer_ID,Project_Name,Property_Type,BHK,City,Locality,Pincode,Latitude,Longitude,Area_sqft,Floor,Total_Floors,Price_per_sqft,Listed_Price,Discount_Pct,Final_Price,Booking_Date,Possession_Date,Customer_Age,Annual_Income,Family_Size,Occupation,Lead_Source,Campaign,Website_Visits,Calls,Site_Visits,Loan_Required,Loan_Amount,Interest_Rate,Loan_Tenure_Years,Amenities,Parking,Furnishing,Facing,Payment_Mode,Sales_Status,Days_to_Sale
SRP100337,CUST100337,Srijan Enclave,Plot,2 BHK,Kolkata,Garia,700107,22.529156,88.351757,1629,30,30,4945,8055405,4.94,7657468,6/3/2023,2/10/2024,38,45900,5,Self Employed,Instagram,Summer Sale,4,6,0,No,0,0,0,Park,No,Unfurnished,West,Mixed,Available,
SRP100338,CUST100338,Srijan Prime,Apartment,2 BHK,Kolkata,Sonarpur,700124,22.687805,88.497465,1263,22,25,7897,9973911,7.14,9261774,3/12/2023,3/4/2024,29,114100,3,Government Employee,Referral,Digital Awareness,7,3,2,Yes,6846000,8.91,20,Gym,No,Semi-Furnished,East,Home Loan,Sold,94
SRP100339,CUST100339,Srijan Meadows,Apartment,3 BHK,Kolkata,Salt Lake,700052,22.643514,88.487888,809,3,29,5251,4248059,0.62,4221721,2/2/2023,11/30/2024,49,49900,4,Engineer,Walk-in,Summer Sale,9,3,2,Yes,2994000,7.69,10,"Gym,Clubhouse",Yes,Unfurnished,South,Mixed,Available,
SRP100340,CUST100340,Srijan Residency,Apartment,2 BHK,Kolkata,Dum Dum,700064,22.697484,88.4919,920,20,31,6910,6357200,2.7,6185556,1/26/2025,4/16/2026,29,39700,2,Doctor,Website,Premium Launch,5,1,3,Yes,2382000,8.18,20,"Gym,Pool",Yes,Semi-Furnished,South-East,Home Loan,Sold,49
SRP100341,CUST100341,Srijan Enclave,Apartment,4 BHK,Kolkata,Garia,700124,22.497639,88.379123,450,2,23,8070,3631500,2.01,3558507,6/22/2024,9/28/2026,39,53600,2,IT Professional,Google Ads,Festive Offer,7,2,1,No,0,0,0,Swimming Pool,Yes,Unfurnished,North-East,Mixed,Available,
SRP100342,CUST100342,Srijan Gardenia,Apartment,3 BHK,Kolkata,EM Bypass,700033,22.467835,88.289532,1097,25,25,6351,6967047,0,6967047,5/19/2022,12/31/2023,23,98100,6,Self Employed,Referral,New Year Campaign,8,1,2,Yes,5782632,8.12,20,Basic,No,Semi-Furnished,North,Self Funded,Sold,65
SRP100343,CUST100343,Srijan Gardenia,Apartment,3 BHK,Kolkata,Garia,700052,22.593829,88.445931,911,6,26,7907,7203277,3.63,6941798,4/8/2022,10/4/2022,21,65000,2,Self Employed,Google Ads,Premium Launch,13,3,2,Yes,3900000,8.73,20,Swimming Pool,Yes,Fully Furnished,South-East,Mixed,Sold,13
SRP100344,CUST100344,Srijan Realty Heights,Plot,2 BHK,Kolkata,Barasat,700084,22.459039,88.316588,1076,14,14,3996,4299696,5.94,4044294,10/5/2023,12/10/2024,37,43800,5,Business Owner,Facebook,New Year Campaign,4,4,0,No,0,0,0,Swimming Pool,Yes,Semi-Furnished,East,Mixed,Available,
SRP100345,CUST100345,Srijan Prime,Villa,4 BHK,Kolkata,Ballygunge,700084,22.561267,88.293526,1237,4,10,10667,13195079,4.04,12661998,11/9/2023,6/24/2025,42,78600,3,Private Employee,Email Campaign,Summer Sale,6,3,3,Yes,4716000,8.18,15,"Gym,Pool,Clubhouse",No,Semi-Furnished,South,Self Funded,Sold,37
SRP100346,CUST100346,Srijan Courtyard,Apartment,2 BHK,Kolkata,Sonarpur,700084,22.553133,88.456099,734,23,23,5758,4226372,5.66,3987159,5/17/2024,1/18/2025,42,63700,4,Doctor,Walk-in,Summer Sale,6,2,1,No,0,0,0,"Gym,Clubhouse",No,Unfurnished,South-East,Home Loan,Available,
SRP100347,CUST100347,Srijan Residency,Apartment,2 BHK,Kolkata,Tollygunge,700064,22.607625,88.398592,893,20,20,4037,3605041,6.02,3388018,11/10/2024,2/19/2025,40,60300,4,Teacher,Website,Digital Awareness,9,1,0,No,0,0,0,"Gym,Pool,Clubhouse",Yes,Fully Furnished,North,Home Loan,Sold,9
SRP100348,CUST100348,Srijan Greenview,Apartment,3 BHK,Kolkata,Barasat,700064,22.479813,88.421257,1105,29,29,4590,5071950,6.8,4727057,12/15/2022,7/30/2023,25,58900,2,Private Employee,Website,Festive Offer,15,1,1,Yes,3534000,8.2,20,Park,Yes,Fully Furnished,North-East,Home Loan,Sold,69
SRP100349,CUST100349,Srijan Greenview,Apartment,3 BHK,Kolkata,Tollygunge,700107,22.640253,88.272964,1752,15,15,6758,11840016,7.38,10966223,4/6/2024,4/30/2026,29,58300,2,Government Employee,Broker,Digital Awareness,10,4,2,Yes,3498000,8.92,20,Park,Yes,Semi-Furnished,North,Home Loan,Negotiation,
SRP100350,CUST100350,Srijan Residency,Penthouse,1 BHK,Kolkata,Salt Lake,700091,22.544624,88.48113,589,3,11,3709,2184601,6.65,2039325,11/22/2025,12/13/2027,53,42400,4,Other,Website,Digital Awareness,4,2,2,No,0,0,0,Gym,Yes,Semi-Furnished,South,Home Loan,Negotiation,
SRP100351,CUST100351,Srijan Harmony,Apartment,1 BHK,Kolkata,Garia,700019,22.450876,88.263629,1624,22,22,6640,10783360,3.76,10377906,1/26/2022,5/17/2023,49,49000,5,Teacher,Referral,Monsoon Offer,9,3,1,No,0,0,0,Basic,Yes,Semi-Furnished,North,Mixed,Negotiation,
SRP100352,CUST100352,Srijan Courtyard,Plot,3 BHK,Kolkata,EM Bypass,700084,22.720576,88.378583,1717,5,12,6403,10993951,6.95,10229871,7/6/2024,11/7/2025,45,35200,3,Engineer,Website,Monsoon Offer,8,0,0,Yes,2112000,8.53,20,"Gym,Pool,Clubhouse",Yes,Semi-Furnished,North,Self Funded,Available,
SRP100353,CUST100353,Srijan Enclave,Apartment,2 BHK,Kolkata,Garia,700052,22.734059,88.301375,1566,26,26,6497,10174302,6.51,9511955,5/28/2025,2/16/2027,41,120700,4,Self Employed,Google Ads,Summer Sale,11,3,2,Yes,7242000,8.16,20,"Gym,Clubhouse",Yes,Fully Furnished,East,Home Loan,Sold,7
SRP100354,CUST100354,Srijan Meadows,Apartment,4 BHK,Kolkata,Garia,700064,22.746356,88.30443,1301,1,21,5654,7355854,3.58,7092514,3/17/2024,7/14/2025,44,53500,6,Private Employee,Walk-in,Festive Offer,10,3,1,No,0,0,0,Clubhouse,No,Unfurnished,South,Self Funded,Available,
SRP100355,CUST100355,Srijan Harmony,Apartment,4 BHK,Kolkata,Barasat,700091,22.492317,88.2574,1563,16,18,7974,12463362,8.86,11359108,6/4/2023,7/25/2025,49,95800,3,Other,Referral,Festive Offer,11,4,1,No,0,0,0,"Gym,Pool,Clubhouse",Yes,Unfurnished,South,Mixed,Available,
SRP100356,CUST100356,Srijan Meadows,Apartment,3 BHK,Kolkata,EM Bypass,700107,22.50633,88.456485,1047,30,30,5340,5590980,5.82,5265585,8/18/2025,12/4/2027,36,73800,2,Government Employee,Website,Referral Drive,5,0,2,Yes,2938215,9.64,25,"Gym,Pool",Yes,Semi-Furnished,North-East,Mixed,Sold,64
SRP100357,CUST100357,Srijan Meadows,Apartment,3 BHK,Kolkata,New Town,711101,22.675946,88.533977,727,29,34,5784,4204968,3.58,4054430,2/8/2023,6/30/2025,28,35600,2,Doctor,Broker,Summer Sale,7,0,0,Yes,2136000,7.67,20,"Gym,Pool,Clubhouse",Yes,Semi-Furnished,North,Home Loan,Negotiation,
SRP100358,CUST100358,Srijan Harmony,Apartment,2 BHK,Kolkata,Behala,700091,22.683206,88.479697,1146,24,24,6168,7068528,6.59,6602712,10/30/2024,4/11/2025,35,45300,5,IT Professional,Email Campaign,Premium Launch,11,1,1,Yes,2718000,9.1,10,Basic,Yes,Unfurnished,East,Mixed,Negotiation,
SRP100359,CUST100359,Srijan Realty Heights,Apartment,3 BHK,Kolkata,Behala,711101,22.565498,88.549664,1539,13,34,7691,11836449,2.84,11500294,5/19/2023,10/11/2025,23,61300,4,Business Owner,Broker,New Year Campaign,1,1,1,Yes,3678000,7.2,25,"Gym,Pool,Clubhouse",Yes,Fully Furnished,West,Home Loan,Available,
SRP100360,CUST100360,Srijan Gardenia,Apartment,2 BHK,Kolkata,Tollygunge,711101,22.54548,88.421419,762,15,34,4886,3723132,8.52,3405921,4/15/2025,11/7/2025,34,65200,3,Private Employee,Email Campaign,Monsoon Offer,8,2,0,Yes,1917704,7.87,20,"Gym,Pool,Clubhouse",Yes,Semi-Furnished,South-East,Home Loan,Negotiation,
SRP100361,CUST100361,Srijan Meadows,Apartment,3 BHK,Kolkata,Rajarhat,700124,22.521213,88.448511,1268,21,26,5931,7520508,1.04,7442295,12/9/2022,4/11/2023,25,76000,2,IT Professional,Property Portal,Festive Offer,13,3,0,No,0,0,0,Gym,Yes,Semi-Furnished,South,Home Loan,Sold,98
SRP100362,CUST100362,Srijan Harmony,Apartment,3 BHK,Kolkata,New Town,700107,22.589859,88.262545,1131,21,22,7480,8459880,3.14,8194240,7/21/2022,1/5/2025,30,56000,3,Self Employed,Instagram,Monsoon Offer,10,7,0,Yes,3360000,7.57,25,"Gym,Pool,Clubhouse",Yes,Unfurnished,North-East,Mixed,Negotiation,
SRP100363,CUST100363,Srijan Harmony,Apartment,2 BHK,Kolkata,Garia,711101,22.539094,88.528835,1261,10,10,7832,9876152,3.26,9554189,4/27/2025,9/30/2026,35,105200,1,Self Employed,Website,New Year Campaign,11,0,3,Yes,6312000,7.57,25,"Gym,Pool",No,Unfurnished,South,Mixed,Sold,7
SRP100364,CUST100364,Srijan Urban Vista,Apartment,2 BHK,Kolkata,Salt Lake,700084,22.720778,88.358576,963,5,13,6245,6013935,3.42,5808258,10/11/2024,7/5/2026,30,238000,3,Private Employee,Broker,New Year Campaign,8,3,0,Yes,4578222,9.68,25,Park,Yes,Semi-Furnished,South,Home Loan,Available,
SRP100365,CUST100365,Srijan Realty Heights,Apartment,3 BHK,Kolkata,Garia,700019,22.541554,88.312954,1736,23,23,4816,8360576,5.2,7925826,3/4/2023,4/1/2024,43,58000,4,Other,Walk-in,Festive Offer,8,2,2,No,0,0,0,Swimming Pool,No,Semi-Furnished,North-East,Home Loan,Negotiation,
SRP100366,CUST100366,Srijan Prime,Apartment,2 BHK,Kolkata,New Town,711101,22.711976,88.268939,1440,26,26,9093,13093920,5.93,12317451,5/11/2022,8/12/2022,26,40800,3,Doctor,Email Campaign,Festive Offer,5,4,2,No,0,0,0,Swimming Pool,No,Unfurnished,North-East,Mixed,Sold,79
SRP100367,CUST100367,Srijan Urban Vista,Apartment,2 BHK,Kolkata,Sonarpur,700033,22.519633,88.409127,1290,1,9,10019,12924510,7.56,11947417,10/6/2023,7/13/2024,27,33200,4,Business Owner,Broker,Summer Sale,9,3,1,No,0,0,0,Park,Yes,Semi-Furnished,West,Home Loan,Available,
SRP100368,CUST100368,Srijan Urban Vista,Villa,3 BHK,Kolkata,Howrah,700033,22.481151,88.533099,849,18,18,7701,6538149,4.31,6256355,10/6/2022,7/16/2023,34,67300,3,Other,Email Campaign,Digital Awareness,5,1,2,Yes,3953165,7.78,25,"Gym,Pool,Clubhouse",No,Semi-Furnished,South-East,Mixed,Sold,91
SRP100369,CUST100369,Srijan Residency,Apartment,2 BHK,Kolkata,Howrah,700064,22.478569,88.39162,1177,29,29,8117,9553709,0.49,9506896,10/28/2025,5/1/2026,28,91700,3,Engineer,Facebook,Monsoon Offer,8,8,3,Yes,5502000,7.68,20,Clubhouse,Yes,Fully Furnished,North,Home Loan,Negotiation,
SRP100370,CUST100370,Srijan Gardenia,Apartment,3 BHK,Kolkata,Tollygunge,700033,22.531016,88.441876,803,17,31,4276,3433628,10.22,3082711,6/16/2023,9/1/2025,30,42100,3,Doctor,Walk-in,New Year Campaign,7,3,1,No,0,0,0,"Pool,Park",Yes,Unfurnished,South,Mixed,Sold,83
SRP100371,CUST100371,Srijan Harmony,Penthouse,3 BHK,Kolkata,Tollygunge,700052,22.57178,88.311943,930,28,28,5019,4667670,6.83,4348868,10/22/2025,4/26/2027,50,46000,7,Other,Broker,Premium Launch,2,4,1,Yes,2454370,10.1,25,Gym,Yes,Semi-Furnished,South,Home Loan,Sold,149
SRP100372,CUST100372,Srijan Gardenia,Apartment,3 BHK,Kolkata,Dum Dum,700091,22.470766,88.25257,753,17,17,6190,4661070,3.69,4489077,3/16/2022,3/29/2023,23,46700,4,Self Employed,Website,Monsoon Offer,13,2,3,No,0,0,0,Basic,Yes,Semi-Furnished,North,Self Funded,Negotiation,
SRP100373,CUST100373,Srijan Courtyard,Plot,2 BHK,Kolkata,Howrah,700124,22.47299,88.443324,1540,9,29,6893,10615220,6.44,9931600,9/19/2024,5/4/2026,34,97300,1,Business Owner,Property Portal,Monsoon Offer,3,1,2,No,0,0,0,Basic,No,Semi-Furnished,North-East,Home Loan,Sold,48
SRP100374,CUST100374,Srijan Residency,Apartment,3 BHK,Kolkata,Dum Dum,700084,22.484944,88.464474,1261,24,31,5612,7076732,2.94,6868676,2/28/2025,10/31/2025,35,69100,2,Teacher,Email Campaign,New Year Campaign,5,5,0,No,0,0,0,"Gym,Pool,Clubhouse",Yes,Fully Furnished,West,Mixed,Sold,118
SRP100375,CUST100375,Srijan Prime,Apartment,5 BHK,Kolkata,Barasat,700064,22.467238,88.341936,1869,29,29,6461,12075609,7.39,11183221,10/10/2025,2/5/2026,25,62600,2,Private Employee,Email Campaign,Summer Sale,11,4,0,No,0,0,0,Basic,No,Semi-Furnished,East,Self Funded,Available,
SRP100376,CUST100376,Srijan Gardenia,Apartment,3 BHK,Kolkata,Behala,700102,22.64729,88.371097,901,27,31,8533,7688233,5.89,7235396,2/9/2023,2/27/2025,21,203000,4,Doctor,Google Ads,Digital Awareness,5,1,6,Yes,3504425,7.2,15,"Gym,Pool",Yes,Semi-Furnished,North,Self Funded,Sold,73
SRP100377,CUST100377,Srijan Greenview,Apartment,2 BHK,Kolkata,New Town,700107,22.71333,88.513177,1390,5,6,8206,11406340,3.99,10951227,2/7/2024,5/28/2025,50,93300,4,Doctor,Website,Digital Awareness,9,1,0,No,0,0,0,"Pool,Park",Yes,Semi-Furnished,South,Home Loan,Available,
SRP100378,CUST100378,Srijan Meadows,Apartment,2 BHK,Kolkata,Barasat,700084,22.546035,88.468414,2035,2,16,5566,11326810,4.95,10766133,1/9/2025,4/27/2026,48,144100,4,Engineer,Broker,Premium Launch,8,2,2,Yes,7169344,8.49,20,Swimming Pool,Yes,Unfurnished,North,Home Loan,Sold,7
SRP100379,CUST100379,Srijan Courtyard,Plot,2 BHK,Kolkata,Barasat,700091,22.561692,88.264607,2056,12,33,7865,16170440,9.1,14698930,10/2/2024,2/23/2025,46,27600,4,Government Employee,Google Ads,Monsoon Offer,8,3,0,No,0,0,0,Gym,Yes,Unfurnished,South-East,Mixed,Available,
SRP100380,CUST100380,Srijan Realty Heights,Apartment,2 BHK,Kolkata,New Town,700019,22.677476,88.420663,1125,17,17,10814,12165750,2.8,11825109,10/25/2022,5/6/2023,27,76200,4,IT Professional,Website,Referral Drive,8,0,0,Yes,4572000,7.39,15,Swimming Pool,No,Unfurnished,North-East,Home Loan,Available,
SRP100381,CUST100381,Srijan Prime,Apartment,2 BHK,Kolkata,New Town,700107,22.616397,88.394727,771,27,34,7693,5931303,0,5931303,6/28/2024,10/6/2025,32,67200,4,IT Professional,Walk-in,New Year Campaign,6,2,0,No,0,0,0,Basic,Yes,Semi-Furnished,South,Self Funded,Sold,96
SRP100382,CUST100382,Srijan Courtyard,Villa,3 BHK,Kolkata,Salt Lake,700033,22.724115,88.457127,1243,20,22,5998,7455514,0,7455514,3/24/2023,6/26/2025,37,58700,3,Government Employee,Instagram,Premium Launch,12,5,0,Yes,3398645,8.46,15,"Gym,Pool,Clubhouse",Yes,Semi-Furnished,East,Mixed,Available,
SRP100383,CUST100383,Srijan Meadows,Apartment,1 BHK,Kolkata,Tollygunge,700102,22.676084,88.409296,1498,18,18,4503,6745494,11.08,5998093,10/31/2023,2/22/2024,41,80100,3,IT Professional,Instagram,Digital Awareness,6,3,1,Yes,3330628,7.99,30,Clubhouse,Yes,Semi-Furnished,North,Home Loan,Negotiation,
SRP100384,CUST100384,Srijan Residency,Apartment,3 BHK,Kolkata,Rajarhat,700102,22.619436,88.522088,949,23,25,5855,5556395,3.87,5341363,12/30/2024,11/29/2026,40,65300,3,Engineer,Facebook,New Year Campaign,9,5,2,Yes,2559194,9.09,15,Park,Yes,Unfurnished,East,Mixed,Sold,29
SRP100385,CUST100385,Srijan Meadows,Apartment,3 BHK,Kolkata,Howrah,700019,22.582278,88.515828,1157,27,27,4068,4706676,3.3,4551356,9/15/2022,5/18/2023,38,34700,4,Teacher,Instagram,Monsoon Offer,5,2,1,Yes,2082000,7.73,20,Swimming Pool,No,Semi-Furnished,East,Mixed,Available,
SRP100386,CUST100386,Srijan Urban Vista,Apartment,5 BHK,Kolkata,Sonarpur,700064,22.458318,88.529755,1426,12,12,3500,4991000,6.63,4660097,9/15/2023,8/1/2025,28,45600,2,Doctor,Walk-in,Summer Sale,9,2,2,Yes,2736000,8.58,30,"Gym,Pool",No,Unfurnished,South,Mixed,Negotiation,
SRP100387,CUST100387,Srijan Meadows,Apartment,4 BHK,Kolkata,Tollygunge,700084,22.624172,88.25283,1476,24,24,5908,8720208,9.23,7915333,4/20/2024,1/7/2026,37,25600,4,Business Owner,Walk-in,Premium Launch,10,3,0,No,0,0,0,Gym,Yes,Unfurnished,South,Home Loan,Sold,109
SRP100388,CUST100388,Srijan Urban Vista,Apartment,2 BHK,Kolkata,Garia,700102,22.668639,88.389989,1857,4,13,7599,14111343,4.89,13421298,10/20/2023,9/7/2025,37,108800,3,Engineer,Referral,Digital Awareness,12,2,2,Yes,6528000,8.97,20,"Pool,Park",Yes,Unfurnished,North-East,Home Loan,Sold,101
SRP100389,CUST100389,Srijan Residency,Apartment,2 BHK,Kolkata,Sonarpur,711101,22.63501,88.298886,1990,27,27,5789,11520110,5.55,10880744,12/29/2023,8/4/2025,48,80800,2,Doctor,Broker,Festive Offer,8,3,3,Yes,4848000,9.22,20,Clubhouse,Yes,Semi-Furnished,South,Home Loan,Negotiation,
SRP100390,CUST100390,Srijan Enclave,Apartment,3 BHK,Kolkata,Tollygunge,700033,22.549934,88.290555,945,8,8,5376,5080320,1.77,4990398,12/22/2024,11/21/2025,53,60200,2,Private Employee,Facebook,New Year Campaign,9,1,2,Yes,3612000,10.31,15,"Gym,Pool,Clubhouse",Yes,Unfurnished,South,Home Loan,Available,
SRP100391,CUST100391,Srijan Urban Vista,Apartment,3 BHK,Kolkata,Sonarpur,700052,22.547097,88.537235,1326,19,19,5864,7775664,4.22,7447531,10/13/2025,5/13/2026,42,172300,3,IT Professional,Google Ads,Referral Drive,8,3,2,No,0,0,0,Gym,Yes,Semi-Furnished,West,Self Funded,Sold,80
SRP100392,CUST100392,Srijan Realty Heights,Apartment,3 BHK,Kolkata,Barasat,700033,22.534863,88.437017,988,24,27,5577,5510076,2.84,5353590,4/4/2024,7/6/2026,24,152200,4,Teacher,Walk-in,Referral Drive,14,3,3,Yes,2604552,7.2,15,Swimming Pool,No,Unfurnished,North,Mixed,Available,
SRP100393,CUST100393,Srijan Meadows,Plot,3 BHK,Kolkata,Salt Lake,700019,22.736393,88.448032,1426,23,23,5522,7874372,6.03,7399547,5/31/2025,6/4/2027,21,91300,4,Doctor,Walk-in,New Year Campaign,8,4,1,No,0,0,0,"Gym,Pool,Clubhouse",Yes,Semi-Furnished,North,Mixed,Sold,85
SRP100394,CUST100394,Srijan Meadows,Villa,2 BHK,Kolkata,Salt Lake,700091,22.625932,88.41548,832,4,13,6275,5220800,4.37,4992651,8/17/2024,4/30/2026,24,75500,5,IT Professional,Facebook,Festive Offer,10,6,1,Yes,3719589,7.2,25,"Gym,Pool,Clubhouse",Yes,Unfurnished,East,Mixed,Sold,115
SRP100395,CUST100395,Srijan Realty Heights,Apartment,2 BHK,Kolkata,EM Bypass,700052,22.673973,88.447766,1294,3,22,5556,7189464,2.69,6996067,2/28/2022,9/11/2022,34,39300,4,Government Employee,Website,Referral Drive,11,4,1,Yes,2358000,7.2,20,"Gym,Clubhouse",Yes,Unfurnished,North,Mixed,Sold,45
SRP100396,CUST100396,Srijan Greenview,Plot,2 BHK,Kolkata,Barasat,700124,22.55946,88.309487,602,17,17,7193,4330186,3.5,4178629,1/7/2025,7/23/2026,54,55200,2,Government Employee,Instagram,Summer Sale,5,3,2,Yes,3247047,7.2,25,"Pool,Park",No,Fully Furnished,North,Mixed,Sold,92
SRP100397,CUST100397,Srijan Harmony,Apartment,4 BHK,Kolkata,Salt Lake,700019,22.637923,88.282341,750,16,17,8596,6447000,2.08,6312902,12/7/2022,4/10/2024,37,65600,3,Engineer,Instagram,Premium Launch,8,3,2,Yes,3936000,7.67,20,Park,Yes,Semi-Furnished,North,Mixed,Available,
SRP100398,CUST100398,Srijan Enclave,Apartment,3 BHK,Kolkata,Barasat,700107,22.645549,88.336647,1161,2,26,5337,6196257,5.54,5852984,6/11/2022,7/29/2024,31,78100,1,IT Professional,Walk-in,Summer Sale,11,4,0,Yes,3853390,9.08,15,Gym,Yes,Semi-Furnished,South,Home Loan,Negotiation,
SRP100399,CUST100399,Srijan Prime,Penthouse,3 BHK,Kolkata,Behala,711101,22.532004,88.400585,1427,1,29,7386,10539822,6.81,9822060,4/6/2025,3/31/2027,37,43700,2,Business Owner,Property Portal,Premium Launch,5,1,1,Yes,2622000,8.33,15,Swimming Pool,No,Unfurnished,East,Home Loan,Negotiation,
SRP100400,CUST100400,Srijan Urban Vista,Apartment,2 BHK,Kolkata,Tollygunge,700052,22.690823,88.455489,450,1,29,5891,2650950,3.38,2561348,11/21/2023,12/1/2024,39,79100,5,Self Employed,Google Ads,Referral Drive,10,3,2,Yes,1239279,8.26,20,Swimming Pool,Yes,Semi-Furnished,South-East,Home Loan,Sold,71
SRP100401,CUST100401,Srijan Realty Heights,Plot,4 BHK,Kolkata,Rajarhat,700107,22.490888,88.298711,1031,22,22,7956,8202636,0,8202636,7/12/2024,7/26/2025,60,92700,1,Other,Instagram,Monsoon Offer,8,1,3,Yes,5562000,9.55,25,Gym,Yes,Semi-Furnished,North,Home Loan,Negotiation,
SRP100402,CUST100402,Srijan Residency,Apartment,2 BHK,Kolkata,EM Bypass,700107,22.521004,88.524441,1319,8,20,6975,9200025,4.92,8747384,10/24/2022,2/27/2024,42,44200,2,Private Employee,Walk-in,Digital Awareness,6,1,2,No,0,0,0,"Pool,Park",Yes,Unfurnished,North-East,Home Loan,Negotiation,
SRP100403,CUST100403,Srijan Urban Vista,Penthouse,3 BHK,Kolkata,Dum Dum,700102,22.558134,88.254198,2129,10,34,6942,14779518,6.88,13762687,10/8/2023,9/6/2025,30,124000,2,Private Employee,Instagram,Monsoon Offer,10,3,0,No,0,0,0,"Pool,Park",No,Unfurnished,West,Home Loan,Negotiation,
SRP100404,CUST100404,Srijan Harmony,Plot,4 BHK,Kolkata,Ballygunge,700102,22.571831,88.425297,1258,9,15,8403,10570974,0.3,10539261,9/12/2022,1/31/2023,37,35100,2,IT Professional,Walk-in,Digital Awareness,8,2,0,No,0,0,0,Swimming Pool,Yes,Semi-Furnished,East,Home Loan,Sold,85
SRP100405,CUST100405,Srijan Residency,Apartment,3 BHK,Kolkata,Ballygunge,700107,22.742447,88.266754,1253,19,26,8690,10888570,4.04,10448672,12/21/2023,2/5/2025,30,85600,2,Business Owner,Email Campaign,Premium Launch,13,3,3,No,0,0,0,Park,Yes,Semi-Furnished,South,Self Funded,Sold,48
SRP100406,CUST100406,Srijan Courtyard,Plot,3 BHK,Kolkata,Howrah,700064,22.570726,88.445218,599,17,19,11071,6631529,9.8,5981639,8/22/2025,7/8/2026,27,60200,4,Other,Referral,Festive Offer,7,1,2,Yes,3522036,8.79,20,"Gym,Clubhouse",No,Fully Furnished,East,Home Loan,Sold,28
SRP100407,CUST100407,Srijan Meadows,Apartment,2 BHK,Kolkata,Barasat,700019,22.480724,88.411524,981,28,28,6959,6826779,6.26,6399423,2/15/2024,6/26/2026,39,76100,3,Other,Website,Premium Launch,4,4,0,Yes,3645076,8.82,15,"Gym,Pool,Clubhouse",Yes,Unfurnished,South-East,Mixed,Available,
SRP100408,CUST100408,Srijan Courtyard,Apartment,4 BHK,Kolkata,Sonarpur,700084,22.634004,88.543471,2182,29,29,8415,18361530,4.58,17520572,5/22/2023,8/19/2025,33,87600,3,Government Employee,Referral,Digital Awareness,14,0,0,Yes,5256000,9.46,20,Park,Yes,Semi-Furnished,South-East,Mixed,Negotiation,
SRP100409,CUST100409,Srijan Urban Vista,Apartment,2 BHK,Kolkata,Behala,700124,22.520684,88.358786,1045,27,29,5845,6108025,6.58,5706117,6/7/2022,1/18/2023,35,44400,4,IT Professional,Facebook,Monsoon Offer,7,1,1,No,0,0,0,Basic,Yes,Fully Furnished,East,Mixed,Available,
SRP100410,CUST100410,Srijan Harmony,Plot,2 BHK,Kolkata,Ballygunge,700091,22.735245,88.453983,1069,26,26,9120,9749280,1.41,9611815,6/21/2025,2/24/2026,47,44900,3,Business Owner,Facebook,Festive Offer,1,1,1,Yes,2694000,10.1,20,"Gym,Pool,Clubhouse",Yes,Semi-Furnished,South,Self Funded,Negotiation,
SRP100411,CUST100411,Srijan Enclave,Apartment,3 BHK,Kolkata,Sonarpur,711101,22.591361,88.264851,818,25,33,7362,6022116,2.22,5888425,4/15/2022,2/17/2023,32,31500,2,Self Employed,Google Ads,Monsoon Offer,13,4,0,Yes,1890000,9.47,25,Park,Yes,Semi-Furnished,West,Home Loan,Available,
SRP100412,CUST100412,Srijan Urban Vista,Penthouse,4 BHK,Kolkata,EM Bypass,700107,22.57491,88.52585,1618,5,25,6338,10254884,2.27,10022098,6/1/2025,11/5/2027,50,37200,3,IT Professional,Facebook,Summer Sale,8,2,3,Yes,2232000,8.57,15,Gym,Yes,Unfurnished,North,Home Loan,Sold,70
SRP100413,CUST100413,Srijan Realty Heights,Apartment,2 BHK,Kolkata,Ballygunge,700019,22.566322,88.425845,745,6,29,9579,7136355,9.05,6490515,5/15/2024,10/29/2026,55,91500,5,IT Professional,Referral,Referral Drive,3,1,0,Yes,3312712,8.12,20,"Gym,Clubhouse",Yes,Fully Furnished,South,Home Loan,Negotiation,
SRP100414,CUST100414,Srijan Gardenia,Plot,2 BHK,Kolkata,Barasat,700052,22.521089,88.301543,1371,2,5,7660,10501860,3.23,10162650,11/21/2022,4/25/2024,31,76400,4,Other,Referral,New Year Campaign,10,2,2,Yes,4584000,7.2,25,Gym,Yes,Unfurnished,North-East,Home Loan,Sold,99
SRP100415,CUST100415,Srijan Urban Vista,Apartment,3 BHK,Kolkata,New Town,700064,22.608778,88.392071,981,12,33,7967,7815627,4.58,7457671,1/1/2022,6/16/2023,41,35700,3,IT Professional,Google Ads,Premium Launch,14,2,1,Yes,2142000,8.77,25,"Pool,Park",Yes,Semi-Furnished,South-East,Mixed,Sold,97
SRP100416,CUST100416,Srijan Meadows,Apartment,2 BHK,Kolkata,Ballygunge,700124,22.587977,88.361208,948,6,6,8105,7683540,3.23,7435362,11/9/2025,5/23/2027,30,61900,2,Government Employee,Broker,Summer Sale,8,4,1,Yes,3714000,8.08,10,"Pool,Park",No,Semi-Furnished,West,Self Funded,Available,
